,Labels,First Fit Score,First Fit Times,First Fit Decreasing Score,First Fit Decreasing Times,Next Fit Score,Next Fit Times,Next Fit Decreasing Score,Next Fit Decreasing Times,Best Fit Score,Best Fit Times,Best Fit Decreasing Score,Best Fit Decreasing Times,Djang-Fitch Score,Djang-Fitch Times
480,"(0, 1, 4, 25, 6, 8, 16)",0.29705472903883334,151123000,0.6007349335882499,123282000,0.28452575529216667,159097000,0.5892916873787499,115493000,0.2983530038855,341521000,0.61133803480875,429037000,0.6007349335882499,1007716000
481,"(0, 3, 0, 27, 6, 7, 17)",0.3742096625982,119881000,0.5539706568772499,105510000,0.38687818415220004,135555000,0.4032739521358,139522000,0.50462852597775,390753000,0.5539706568772499,458131000,0.5539706568772499,903996000
482,"(0, 1, 0, 29, 7, 7, 16)",0.337251922141,145617000,0.5417205503647501,106740000,0.22543394403050002,152928000,0.46579889744125,118951000,0.337251922141,276529000,0.5417205503647501,330837000,0.5417205503647501,783569000
483,"(0, 0, 1, 29, 5, 10, 15)",0.38879254300575,108327000,0.43409159733174996,116925000,0.35233626482325003,138453000,0.44408256565825,131126000,0.38879254300575,352319000,0.43409159733174996,360818000,0.43409159733174996,1009944000
484,"(0, 0, 2, 28, 8, 7, 15)",0.406257990776,129797000,0.43819882462119997,126272000,0.28592719338199996,136518000,0.575583342558,113288000,0.3982956047456,315995000,0.4384232925256001,440023000,0.43819882462119997,840729000
485,"(0, 0, 3, 27, 6, 5, 19)",0.46171301002625,133075000,0.5316036829137499,93501000,0.30817842760860004,150629000,0.44453313733625005,126230000,0.45468385036125003,386271000,0.5316036829137499,336720000,0.5316036829137499,656162000
486,"(0, 1, 5, 24, 7, 7, 16)",0.34557072200983335,140147000,0.5356725214778,105681000,0.33644222486183334,131314000,0.4744089033822,106752000,0.3501899459571667,574497000,0.5123999647026,454115000,0.5356725214778,878377000
487,"(0, 0, 3, 27, 5, 8, 17)",0.36049351765860005,117492000,0.5244703244872501,101392000,0.2365514342391667,145170000,0.52255906944075,95531000,0.36049351765860005,395604000,0.52776059221125,420936000,0.5244703244872501,828231000
488,"(0, 3, 0, 27, 11, 7, 12)",0.40080566653733335,121713000,0.5979624739664,131024000,0.37422166615733327,136240000,0.573678400442,119543000,0.4013216678173333,366230000,0.61336603364,310294000,0.5979624739664,841913000
489,"(0, 1, 3, 26, 5, 6, 19)",0.4970948245974,156314000,0.5817337753202,115095000,0.4785053375765999,160257000,0.5174856366798,125532000,0.5056161965462,458123000,0.5678904036174001,470827000,0.5817337753202,770990000
490,"(0, 2, 1, 27, 5, 6, 19)",0.47738051572240003,115993000,0.7133914838850001,95588000,0.32672876119766664,135170000,0.700908602763,98942000,0.48731668716679993,347030000,0.5482732425356001,383592000,0.7133914838850001,828472000
491,"(0, 0, 3, 27, 8, 11, 11)",0.46914388240320004,136284000,0.5353845299007999,114341000,0.3567012398426667,135577000,0.5222664327524,124402000,0.46983257835360004,265200000,0.5353845299007999,311781000,0.5353845299007999,753764000
492,"(0, 1, 3, 26, 10, 4, 16)",0.25383823843299996,146267000,0.5409197640114,103646000,0.3358009840618334,150850000,0.4645918681294,130456000,0.25356748615700003,333222000,0.5456193812402,486241000,0.5409197640114,855392000
493,"(0, 0, 5, 25, 5, 12, 13)",0.47574356618450003,118422000,0.6288671090894,110273000,0.43911695345383334,127646000,0.4516915429355,134761000,0.47574356618450003,379099000,0.6287456198498,334389000,0.6288671090894,723311000
494,"(0, 0, 4, 26, 10, 6, 14)",0.4661866043653334,115864000,0.61900499084,124916000,0.43071662840166675,152139000,0.5929571462916,115981000,0.4678336669316667,422190000,0.6242707346412,345625000,0.61900499084,769356000
495,"(0, 2, 2, 26, 3, 12, 15)",0.3632313641691667,122145000,0.5286534162065999,118349000,0.33280487887583327,136100000,0.47092089662659997,123184000,0.3637356585051666,356156000,0.5137890604718,397290000,0.5286534162065999,947492000
496,"(0, 1, 4, 25, 10, 9, 11)",0.4489997908596666,172386000,0.6322843702295999,118665000,0.3373273853142857,134117000,0.4787142773403333,132212000,0.4510228372876666,314464000,0.6324641682623999,334503000,0.6322843702295999,823064000
497,"(0, 0, 7, 23, 8, 9, 13)",0.4506346030893334,159596000,0.624880647756,118366000,0.3358851978711429,138319000,0.49997073167166667,120964000,0.4506346030893334,307663000,0.6344916194396,375468000,0.624880647756,803136000
498,"(0, 1, 1, 28, 3, 10, 17)",0.39398629031239996,123155000,0.41935462849040006,125263000,0.3703263887636,160378000,0.568365067777,110743000,0.3989068624308,306171000,0.5898425222055,328612000,0.41935462849040006,927409000
499,"(0, 1, 4, 25, 10, 5, 15)",0.4537078091293334,126557000,0.6590837667184001,121283000,0.32482536174114285,131804000,0.45975506857233334,141834000,0.44588405220666666,367403000,0.6438061759984001,354446000,0.6590837667184001,741303000
500,"(0, 3, 4, 23, 12, 6, 12)",0.31596122909900004,165815000,0.571415682678,123993000,0.30525210410175,138764000,0.529472821013,113619000,0.40169569976714276,357970000,0.6005088065836667,498544000,0.571415682678,923289000
501,"(0, 2, 0, 28, 4, 6, 20)",0.4567669152935,131929000,0.5496156389135,110338000,0.45604317034600006,136414000,0.47432840690449996,104040000,0.50598846009,403726000,0.5491679631185,377827000,0.5496156389135,723220000
502,"(0, 0, 1, 29, 4, 6, 20)",0.5248315761042499,114373000,0.5882587228082499,116348000,0.34625832648579996,121342000,0.50687808090125,119219000,0.52342429833625,332984000,0.5682724862962499,313417000,0.5882587228082499,713926000
503,"(0, 0, 1, 29, 1, 10, 19)",0.38986451164249997,128791000,0.476571991574,121096000,0.24838514618640004,163166000,0.41122693297749996,132605000,0.38986451164249997,286796000,0.476571991574,299499000,0.476571991574,869134000
504,"(0, 1, 4, 25, 7, 6, 17)",0.42995923512600004,139406000,0.633665839121,112273000,0.2927557242703333,135894000,0.6394572357135,113427000,0.41988548484080007,563327000,0.6488440872405,415585000,0.633665839121,935219000
505,"(0, 2, 1, 27, 14, 3, 13)",0.4159039139626666,138856000,0.5784412513864,117820000,0.397914432157,143114000,0.4266469718833333,115001000,0.41362377922733334,327602000,0.5783609717399999,395783000,0.5784412513864,880570000
506,"(0, 0, 1, 29, 7, 11, 12)",0.4413413727254,137460000,0.4746644608902001,119222000,0.30135999229416666,146147000,0.3990053381694,125190000,0.4413413727254,338757000,0.4746644608902001,311822000,0.4746644608902001,987026000
507,"(0, 0, 2, 28, 5, 7, 18)",0.4219941379335,187474000,0.5032746684295,126539000,0.28548437334279997,153636000,0.43446823404650003,127020000,0.4224684305655,306717000,0.5092408833915,382263000,0.5032746684295,813366000
508,"(0, 0, 1, 29, 4, 7, 19)",0.40266083315850004,131161000,0.45775129002250003,145861000,0.3933746014185,135759000,0.3739093387035,115288000,0.3992678218655001,332367000,0.4580031919495,351277000,0.45775129002250003,952715000
509,"(0, 1, 2, 27, 5, 10, 15)",0.3180850960326667,125847000,0.4891586633756,117525000,0.42264609400520003,137187000,0.4353258495976,115600000,0.4315790331107999,522085000,0.5048267129948001,561264000,0.4891586633756,848819000
510,"(0, 1, 1, 28, 7, 4, 19)",0.38418675509699995,125683000,0.4659489243765,124278000,0.2592280648524,144987000,0.3695065936395,124404000,0.38418675509699995,309508000,0.4521056175885,418400000,0.4659489243765,930814000
511,"(0, 2, 2, 26, 4, 8, 18)",0.36261296136283333,131924000,0.5377667311562001,113914000,0.36458963997683336,156330000,0.3565485053978333,115354000,0.28604362175728576,308843000,0.5402925955142001,455012000,0.5377667311562001,863398000
512,"(0, 0, 6, 24, 8, 8, 14)",0.4484635081796667,126836000,0.5884936506788,118207000,0.40831495637099996,125410000,0.586414076896,113485000,0.44861306281633334,496983000,0.6021454394588,473114000,0.5884936506788,916894000
513,"(0, 1, 2, 27, 9, 12, 9)",0.34769846147285716,140409000,0.6470345498428,113590000,0.33767604844371435,140817000,0.46405947701433337,106783000,0.34898523931857145,274701000,0.6470345498428,363314000,0.6470345498428,790891000
514,"(0, 1, 5, 24, 6, 8, 16)",0.3936863906011428,148730000,0.5353347128823333,128645000,0.3785369594902857,145406000,0.5058968773193334,118042000,0.3941318375491428,583039000,0.549938839507,504051000,0.5353347128823333,747036000
515,"(0, 1, 5, 24, 9, 4, 17)",0.47006513783599996,122387000,0.49053337025466676,115906000,0.3366623285994286,136970000,0.49133118497766665,112447000,0.47150249340799993,399799000,0.4939147889956667,643700000,0.49053337025466676,942027000
516,"(0, 0, 3, 27, 10, 9, 11)",0.356786696915,147356000,0.5480405966116,116992000,0.33234806378233334,131510000,0.49629310271159993,123544000,0.356025144547,291667000,0.5480405966116,366844000,0.5480405966116,842076000
517,"(0, 1, 1, 28, 4, 6, 20)",0.36991987209399996,119809000,0.522512173733,137863000,0.33066743560839995,157213000,0.5087955936315001,125111000,0.3693463993564,438914000,0.5225239467109999,325859000,0.522512173733,878954000
518,"(0, 2, 2, 26, 9, 7, 14)",0.43094354122260004,158914000,0.5398618176214001,111130000,0.31633203897616663,144661000,0.48785062973220006,139260000,0.4395443017774,412335000,0.5398661404494,425235000,0.5398618176214001,966236000
519,"(0, 0, 3, 27, 9, 9, 12)",0.4242059479163333,123357000,0.5870360364268,122653000,0.3927590116883333,119641000,0.5653933574587999,129477000,0.424247190535,239647000,0.5870360364268,320934000,0.5870360364268,671764000
520,"(0, 1, 2, 27, 5, 13, 12)",0.49427917538599997,109214000,0.7060701439974999,120130000,0.3347382564736667,140395000,0.48832291377559994,105085000,0.351917625642,369211000,0.714604539441,268238000,0.7060701439974999,890602000
521,"(0, 2, 2, 26, 5, 9, 16)",0.40319658696479993,131060000,0.5815399205055001,114133000,0.2556776152446667,138773000,0.5710945781865,103572000,0.408480804624,519795000,0.585456594545,358634000,0.5815399205055001,913632000
522,"(0, 1, 1, 28, 7, 8, 15)",0.3289988964571667,147368000,0.46843812619620007,151977000,0.4137267002750001,145046000,0.41476918871620005,132583000,0.4196476029778,335248000,0.4431149468834,369728000,0.46843812619620007,850683000
523,"(0, 0, 3, 27, 7, 9, 14)",0.4303035763152,122694000,0.5171814215124001,109589000,0.296737221692,146293000,0.42424594849,124993000,0.421631837114,376583000,0.5171920155348,325342000,0.5171814215124001,884451000
524,"(0, 0, 0, 30, 7, 5, 18)",0.3994928657015,141512000,0.41596264274050004,116043000,0.3733789206615,142488000,0.3630869652365,141361000,0.3994928657015,310651000,0.4172417400305,335057000,0.41596264274050004,878843000
525,"(0, 3, 4, 23, 9, 6, 15)",0.3457358312525,124439000,0.5726986037106666,103782000,0.4096234949154286,125751000,0.5558099780946667,129425000,0.35994952530299995,661910000,0.5839369659353333,594501000,0.5726986037106666,903027000
526,"(0, 2, 1, 27, 8, 5, 17)",0.3450770212281667,115629000,0.5218446200269999,100319000,0.233456791027,138414000,0.4533849993654,135127000,0.34560896724949997,449488000,0.5310017316022,526317000,0.5218446200269999,814387000
527,"(0, 2, 3, 25, 13, 4, 13)",0.27698463644983334,132495000,0.6041954868597499,108469000,0.21257722258842857,143567000,0.39050950107660004,115892000,0.3118249416448333,479297000,0.4732471029789999,466850000,0.6041954868597499,1007528000
528,"(0, 3, 2, 25, 6, 10, 14)",0.38404098352450006,140951000,0.5311946643886001,106817000,0.27182641300185717,147382000,0.39553459806816665,94724000,0.39879124870616667,454481000,0.5660290097938,579039000,0.5311946643886001,968216000
529,"(0, 2, 2, 26, 7, 5, 18)",0.42461745048039995,153432000,0.4931760008796,107276000,0.3127219349723333,142030000,0.4728071787436,133901000,0.42461745048039995,278577000,0.5057399457948,332152000,0.4931760008796,932765000
530,"(0, 0, 3, 27, 7, 10, 13)",0.4427507538941667,111707000,0.5977156157646,142514000,0.41640151839283335,121450000,0.583335152299,101463000,0.4427507538941667,271908000,0.5980598995069999,331534000,0.5977156157646,857776000
531,"(0, 0, 3, 27, 2, 9, 19)",0.43134865462719996,137154000,0.6634409449835,108067000,0.32893472121066664,126863000,0.4736705327908,131520000,0.4478712792256001,285247000,0.6634409449835,310858000,0.6634409449835,839542000
532,"(0, 1, 7, 22, 15, 4, 11)",0.39335620370375,130827000,0.5207498047091429,121428000,0.3708931437145,133394000,0.48860000405971427,115992000,0.40436235436549994,480530000,0.5124975112834286,570573000,0.5207498047091429,778019000
533,"(0, 1, 2, 27, 7, 7, 16)",0.3852866320998334,132340000,0.511512751093,140442000,0.38634850378583335,123865000,0.5008821110378,112832000,0.3876405371591667,308559000,0.511512751093,281479000,0.511512751093,812833000
534,"(0, 0, 0, 30, 6, 5, 19)",0.36997280003275,146237000,0.42506250686825003,125196000,0.36150354601075,127887000,0.36289065216675,119084000,0.37056133263475,252986000,0.43520464458424996,321788000,0.42506250686825003,927422000
535,"(0, 0, 2, 28, 7, 9, 14)",0.46827153844079994,149173000,0.5216808442900001,130314000,0.342944876153,137931000,0.47110916577640005,112589000,0.46841604290640004,345682000,0.5216808442900001,288342000,0.5216808442900001,809854000
536,"(0, 2, 3, 25, 8, 10, 12)",0.45204098141985716,166229000,0.5786856091388334,119406000,0.4227226754895714,142413000,0.5485567963991667,109594000,0.44917947960500004,366305000,0.5587080576091666,324431000,0.5786856091388334,771586000
537,"(0, 1, 4, 25, 8, 8, 14)",0.3768458914652,119716000,0.41364496352440006,98990000,0.35427369703879996,137027000,0.40954526244920003,94092000,0.3766913424184,436775000,0.41370369758440007,632924000,0.41364496352440006,997035000
538,"(0, 0, 1, 29, 6, 13, 11)",0.5296799340202,129864000,0.4251697432905,115948000,0.30227100267242857,140488000,0.3726647587265,123659000,0.4309856871808333,303722000,0.43039883251983335,482330000,0.4251697432905,880902000
539,"(0, 0, 3, 27, 6, 8, 16)",0.43354244063220004,116503000,0.6001465705387501,108662000,0.399818672019,129998000,0.59453741983625,120305000,0.4481095302418,419531000,0.6001465705387501,275494000,0.6001465705387501,871905000
540,"(0, 1, 2, 27, 7, 7, 16)",0.40241179924439996,143251000,0.4893594467624,127232000,0.40291260104400006,139735000,0.44017987673079995,130870000,0.4024589037356,358933000,0.4918798764532,416635000,0.4893594467624,951808000
541,"(0, 1, 0, 29, 12, 4, 14)",0.3677774801621667,187754000,0.522365000743,130174000,0.26623653575557144,143539000,0.4916626868194,106966000,0.37783747572216675,354513000,0.5277064462566,344431000,0.522365000743,730475000
542,"(0, 0, 3, 27, 2, 10, 18)",0.5553681300672499,125524000,0.57146216892025,106527000,0.373744914003,146667000,0.55198934292425,109585000,0.5586307183692499,263247000,0.56639492780525,294490000,0.57146216892025,872412000
543,"(0, 0, 2, 28, 6, 6, 18)",0.3996191882166,138811000,0.6007061400787499,110901000,0.34473971522419994,144341000,0.5261056452937499,104891000,0.5336699699202501,375556000,0.60072671725875,347540000,0.6007061400787499,758465000
544,"(0, 0, 3, 27, 4, 10, 16)",0.3433782697231667,132950000,0.5443936941702,107554000,0.3223519310818333,131523000,0.4706861095058,129412000,0.3442661095661667,311336000,0.5461341367606001,375494000,0.5443936941702,809208000
545,"(0, 0, 3, 27, 4, 13, 13)",0.37365134984199994,136183000,0.595595378085,123957000,0.3655991667684,137724000,0.5435724639135,128412000,0.36885012884439994,359382000,0.6050780661465,325484000,0.595595378085,620729000
546,"(0, 3, 1, 26, 6, 5, 19)",0.2640973087475,123530000,0.59374778945475,102621000,0.24932488504783334,146717000,0.57360212137175,100326000,0.2665728314755,369348000,0.59374778945475,458847000,0.59374778945475,1005454000
547,"(0, 2, 2, 26, 8, 6, 16)",0.39265436135633336,164110000,0.5734655729916,113749000,0.36204113257199994,134713000,0.525109343842,112390000,0.54392172572,317576000,0.5522457531472,343718000,0.5734655729916,752369000
548,"(0, 1, 5, 24, 8, 7, 15)",0.4144302252868333,142151000,0.6201638950022,113114000,0.3025843292952857,143313000,0.5929005680330001,116803000,0.34169232641928576,505687000,0.4985174414071667,520346000,0.6201638950022,726779000
549,"(0, 1, 4, 25, 6, 7, 17)",0.3879434971771667,168725000,0.591932686243,122718000,0.2796835554167143,144702000,0.5359229420670001,104849000,0.3733685938181666,362131000,0.591932686243,316885000,0.591932686243,648013000
550,"(0, 0, 1, 29, 4, 10, 16)",0.39462481268999994,130171000,0.5625179278555,114074000,0.3603201966152,132765000,0.43129459294480005,112748000,0.4114552498428,340258000,0.5625129404975,282033000,0.5625179278555,971158000
551,"(0, 0, 4, 26, 5, 8, 17)",0.3292647450833333,139737000,0.5465814805284,108177000,0.32993889631333334,140042000,0.5138531117492,136108000,0.35016943654933336,377045000,0.5465814805284,483665000,0.5465814805284,872669000
552,"(0, 1, 2, 27, 6, 6, 18)",0.366085140326,124204000,0.5334317748923999,112764000,0.346983791852,132999000,0.4851766708016,129795000,0.3819136090686668,390703000,0.5744320907596,335894000,0.5334317748923999,759925000
553,"(0, 2, 2, 26, 7, 9, 14)",0.40205744791983333,150151000,0.6460303263353999,104704000,0.2976099790167143,147471000,0.5665892692558,105481000,0.4020728051598333,339536000,0.6006510695014,443245000,0.6460303263353999,682272000
554,"(0, 3, 2, 25, 11, 5, 14)",0.3109807729055714,141271000,0.5856387751566,107929000,0.2872848293512857,139364000,0.5598777345106,108502000,0.3132050645878572,412227000,0.5875412118426,472311000,0.5856387751566,820773000
555,"(0, 1, 0, 29, 10, 12, 8)",0.46295932024075,133030000,0.56003537157025,81585000,0.3145627589146,147829000,0.47438301625324997,136651000,0.46295932024075,394980000,0.56003537157025,445726000,0.56003537157025,756834000
556,"(0, 2, 4, 24, 9, 4, 17)",0.3685560046743333,146660000,0.5583203881236,103387000,0.3696815980773333,149144000,0.5760786388079999,121910000,0.36363388900766663,455353000,0.5587805845804,493207000,0.5583203881236,840771000
557,"(0, 0, 3, 27, 4, 10, 16)",0.3953342514814,177515000,0.6333785237467501,123719000,0.401498775729,140731000,0.62401436015825,97144000,0.40431244569339997,484805000,0.6333785237467501,318571000,0.6333785237467501,943023000
558,"(0, 3, 3, 24, 12, 8, 10)",0.4867765026161666,132662000,0.48433574897049997,99289000,0.26013679118762495,135432000,0.4869702203261666,101666000,0.4874023964535,427806000,0.4854599280954999,615631000,0.48433574897049997,865676000
559,"(0, 0, 2, 28, 5, 6, 19)",0.54621535730375,116564000,0.5823433477387501,128562000,0.3631010600002,137160000,0.55433966175975,108621000,0.5470063400552501,325208000,0.58234519900775,304039000,0.5823433477387501,772329000
560,"(0, 1, 3, 26, 5, 10, 15)",0.5731858641452501,142805000,0.63401558039625,113197000,0.5402214923352501,130093000,0.41132389759579996,138616000,0.5732304669452501,257962000,0.6038121210137499,338782000,0.63401558039625,646623000
561,"(0, 3, 1, 26, 8, 6, 16)",0.4236576306256666,153140000,0.48845453872566674,123041000,0.3325898424445714,121292000,0.426398821012,141657000,0.41966079351833335,344381000,0.6174171979307999,332760000,0.48845453872566674,1026283000
562,"(0, 0, 1, 29, 3, 10, 17)",0.34502744560980003,165689000,0.52568050264775,118659000,0.3292048849418,147951000,0.51349494037075,106398000,0.3467264261838,395032000,0.52568050264775,285270000,0.52568050264775,912364000
563,"(0, 2, 0, 28, 5, 11, 14)",0.5279257432162,144416000,0.5851862666778,117739000,0.26808198875242856,135122000,0.5160960380514,126567000,0.3772749856988334,353336000,0.5808586057746,397158000,0.5851862666778,804599000
564,"(0, 1, 1, 28, 5, 9, 16)",0.4307335384529999,117769000,0.64604393785675,115268000,0.4098447877550001,132177000,0.45896155991059995,133092000,0.40694490512139997,415709000,0.64604393785675,306633000,0.64604393785675,1010683000
565,"(0, 0, 3, 27, 7, 10, 13)",0.4504986503822,128223000,0.5319098506141999,111601000,0.4479268730806,130700000,0.4676969363354,114092000,0.4511483811182,357142000,0.5319399671005999,418368000,0.5319098506141999,785619000
566,"(0, 0, 1, 29, 7, 8, 15)",0.5257299743780001,123600000,0.5449079245833333,114952000,0.5184390718453332,122389000,0.40164553925050006,129904000,0.5298382418746667,300425000,0.5449079245833333,323974000,0.5449079245833333,1030543000
567,"(0, 1, 4, 25, 4, 13, 13)",0.4122130321079999,151352000,0.5962643538433333,137183000,0.3035869777595,148831000,0.5309780753093334,114896000,0.419587390544,339343000,0.5965053462313333,319297000,0.5962643538433333,730723000
568,"(0, 1, 6, 23, 7, 10, 13)",0.40869821174166665,130273000,0.5790210598655998,119305000,0.5458317242068,141052000,0.5608705292548,101222000,0.42846649233233336,421767000,0.5790210598655998,355088000,0.5790210598655998,743489000
569,"(0, 0, 2, 28, 7, 6, 17)",0.40500278784759997,141444000,0.5749297907855,127284000,0.38356566641440004,151087000,0.5703858368755,103811000,0.4096847292944001,365316000,0.5771352492944999,329482000,0.5749297907855,989261000
570,"(0, 1, 1, 28, 9, 7, 14)",0.4586083718624,122607000,0.5025880477064001,105887000,0.287544586443,136841000,0.4190125433612,143714000,0.4572221634704,399630000,0.6611775040375001,366350000,0.5025880477064001,834579000
571,"(0, 1, 1, 28, 5, 7, 18)",0.4607948135002501,122429000,0.41097208923225,130883000,0.39102796122225003,129409000,0.44654862641725007,138500000,0.46142972336625,304390000,0.41097208923225,356311000,0.41097208923225,930820000
572,"(0, 2, 4, 24, 11, 6, 13)",0.46400670298066665,129313000,0.6411037833076001,119534000,0.3259441522417143,140361000,0.6334147482563999,115554000,0.46435627486066666,382823000,0.6406250995356,385010000,0.6411037833076001,941168000
573,"(0, 0, 1, 29, 5, 10, 15)",0.3873210346238,129186000,0.62267632074975,107825000,0.4046843480702,143643000,0.3761617126554,121517000,0.4228641041454001,411785000,0.6159808535832499,325944000,0.62267632074975,788427000
574,"(0, 0, 2, 28, 5, 4, 21)",0.35780088651775,121461000,0.40443065228825,143902000,0.31801227969175,146525000,0.37969813077075004,135609000,0.35780088651775,372665000,0.40478171033275,322342000,0.40443065228825,909830000
575,"(0, 0, 2, 28, 6, 7, 17)",0.40474478066840003,126522000,0.48815605770399995,116456000,0.2979843786453333,136754000,0.40861044680960007,134130000,0.41035241564439995,306294000,0.48815605770399995,342829000,0.48815605770399995,974371000
576,"(0, 1, 5, 24, 13, 9, 8)",0.4617626082855715,138777000,0.6378069844375001,123110000,0.27956999781299996,129847000,0.4816953581361428,131426000,0.4698640970398572,361114000,0.6384100409854999,351749000,0.6378069844375001,762360000
577,"(0, 1, 2, 27, 3, 7, 20)",0.3842723461301999,148316000,0.60792822680575,119982000,0.3668788929754,154689000,0.57915741308975,104409000,0.38480569457619995,337142000,0.62291112245775,357271000,0.60792822680575,934212000
578,"(0, 0, 5, 25, 7, 11, 12)",0.4018499297814999,134656000,0.5889330515942,129714000,0.3724051221495,135800000,0.5321802951682,114792000,0.4018499297814999,382367000,0.5806048552158,322285000,0.5889330515942,720006000
579,"(0, 0, 2, 28, 11, 8, 11)",0.35998406540183336,142373000,0.4972308989918,134138000,0.3380449614438333,142400000,0.3799707307658333,140901000,0.4661738611734,343631000,0.4978403663998,304377000,0.4972308989918,743499000
580,"(0, 1, 2, 27, 9, 6, 15)",0.4292595229670001,131342000,0.6737741833837501,109680000,0.4231831174062,135313000,0.4559174938158,125787000,0.3402578788498334,296176000,0.68659702123875,326908000,0.6737741833837501,839835000
581,"(0, 2, 3, 25, 12, 3, 15)",0.36805123574333326,116748000,0.5307013913872,108305000,0.2702093457202857,131559000,0.3530829768569999,125279000,0.3583877972303333,393445000,0.5297350911980001,538854000,0.5307013913872,865202000
582,"(0, 1, 4, 25, 11, 6, 13)",0.42305848078499997,144157000,0.5813458306885,137048000,0.3978992003335714,144120000,0.5319362532985,129515000,0.5260200118805001,405827000,0.5814277792218333,482235000,0.5813458306885,792860000
583,"(0, 0, 2, 28, 4, 7, 19)",0.47226590445825006,122898000,0.51768763450275,117028000,0.45108937437375,146599000,0.3414011292042,147458000,0.47226590445825006,379591000,0.47671972273874996,368364000,0.51768763450275,784453000
584,"(0, 0, 4, 26, 10, 2, 18)",0.5525302739586,131010000,0.5540965652281999,111252000,0.38831644050783337,141037000,0.5519676682302,119249000,0.5496767956162001,398219000,0.558110037387,400925000,0.5540965652281999,747583000
585,"(0, 1, 4, 25, 8, 10, 12)",0.439184701869,125951000,0.48643491133466665,147724000,0.3227296027177142,141022000,0.4353547486766667,105190000,0.4392206915566666,322414000,0.4852070084906667,454580000,0.48643491133466665,812533000
586,"(0, 0, 1, 29, 10, 5, 15)",0.49155450833225,113280000,0.4045764339442,125338000,0.3613804736578,129671000,0.49173595234924994,124352000,0.3502934715818,381537000,0.4045764339442,338687000,0.4045764339442,813917000
587,"(0, 1, 3, 26, 7, 12, 11)",0.39870068084416665,134523000,0.5759585892369999,120301000,0.3746298406931667,137900000,0.5367810692454,128506000,0.39961735586283337,380906000,0.5759585892369999,377421000,0.5759585892369999,679477000
588,"(0, 0, 5, 25, 9, 7, 14)",0.49173069409400005,135962000,0.5427592804451999,96579000,0.3703154298613333,134152000,0.4914505821176,124005000,0.49468999394519997,365017000,0.5457055408551998,380811000,0.5427592804451999,711385000
589,"(0, 1, 5, 24, 5, 7, 18)",0.3717610928643333,132381000,0.5689724791768,115656000,0.363789411497,135150000,0.5366726895039999,139716000,0.36350084928866666,548375000,0.530871674542,357687000,0.5689724791768,702761000
590,"(0, 1, 2, 27, 7, 6, 17)",0.51778172466475,130453000,0.59253962181775,102808000,0.3528546319598,139402000,0.52838996851525,119263000,0.5232900651027499,370890000,0.59254612661275,334488000,0.59253962181775,720195000
591,"(0, 3, 2, 25, 10, 6, 14)",0.33571611653600003,136439000,0.61105774803,120422000,0.3151643315562857,141269000,0.47118060252599997,127980000,0.3403143443922857,413317000,0.6120530013972,287238000,0.61105774803,914300000
592,"(0, 1, 2, 27, 8, 11, 11)",0.37471725826640007,151527000,0.6270872364025,113790000,0.2643151774763333,138769000,0.3863401091316,134033000,0.3773596625416,355165000,0.6112362149325,335119000,0.6270872364025,756257000
593,"(0, 1, 2, 27, 7, 4, 19)",0.3787449694702,139596000,0.57457518988625,115985000,0.2655420277085,134258000,0.4139020224818,152486000,0.3787449694702,307310000,0.45291220788700004,478064000,0.57457518988625,878689000
594,"(0, 2, 1, 27, 5, 6, 19)",0.3993724891236,152460000,0.6214896726745,116319000,0.3983158417388001,137330000,0.397936498732,109835000,0.4014447003171999,359901000,0.621493986175,363164000,0.6214896726745,865607000
595,"(0, 0, 3, 27, 5, 8, 17)",0.43671828265449997,133750000,0.488091599033,125949000,0.4301703134975,138766000,0.35093484302600003,136620000,0.4313615172385,409017000,0.488091599033,350902000,0.488091599033,668944000
596,"(0, 0, 3, 27, 9, 3, 18)",0.37715029979400005,135794000,0.4401123625996,127412000,0.36067689627519994,140300000,0.3790841504876,127197000,0.40092624034200003,460287000,0.44014208327800003,387969000,0.4401123625996,790392000
597,"(0, 1, 1, 28, 9, 4, 17)",0.42921327095149997,136042000,0.4661272285295,114926000,0.28796487859799996,160479000,0.31008669826839996,145818000,0.42921327095149997,356317000,0.4661272285295,374059000,0.4661272285295,816770000
598,"(0, 0, 0, 30, 4, 11, 15)",0.38859687917540003,168432000,0.42065164198899996,120689000,0.35986097079620005,134848000,0.37026938787979996,136767000,0.3631615843118,351034000,0.42113682790419993,446651000,0.42065164198899996,910198000
599,"(0, 0, 6, 24, 8, 7, 15)",0.42324687669300004,127233000,0.6057209211455999,115180000,0.4075426228256667,115777000,0.418217127993,133480000,0.4223977591356667,273162000,0.6065406700967999,439860000,0.6057209211455999,688463000
600,"(0, 1, 1, 28, 7, 8, 15)",0.311105418389,137037000,0.4628779382144,124230000,0.30061617567500004,136497000,0.43671296231839996,129562000,0.311105418389,279783000,0.46386504375039994,362618000,0.4628779382144,999401000
601,"(0, 0, 1, 29, 3, 11, 16)",0.44381610974775,186461000,0.50710057979475,149605000,0.30666773118620005,192521000,0.44634549059325,159178000,0.44381610974775,344755000,0.50710057979475,471493000,0.50710057979475,1075611000
602,"(0, 2, 0, 28, 4, 13, 13)",0.42043839419266665,172087000,0.5573195018635999,149613000,0.3764489408276666,162239000,0.39072248632900003,159460000,0.42993486539700004,487467000,0.5573195018635999,415605000,0.5573195018635999,1051716000
